Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,52.88999938964844,53.77000045776367,52.0,52.66999816894531,48.4168815612793,2370900
2015-01-05,53.970001220703125,53.970001220703125,52.06999969482422,52.34000015258789,48.11353302001953,3017300
2015-01-06,52.11000061035156,52.31999969482422,50.709999084472656,50.97999954223633,46.86335372924805,4183800
2015-01-07,51.209999084472656,52.68000030517578,51.209999084472656,52.650001525878906,48.39848709106445,4411400
2015-01-08,52.84000015258789,54.11000061035156,52.599998474121094,53.880001068115234,49.529170989990234,5570200
2015-01-09,54.54999923706055,54.650001525878906,53.540000915527344,54.119998931884766,49.74979782104492,4164500
2015-01-12,54.029998779296875,54.79999923706055,53.810001373291016,54.150001525878906,49.777374267578125,6151600
2015-01-13,54.790000915527344,55.68000030517578,53.70000076293945,54.150001525878906,49.777374267578125,3629300
2015-01-14,53.83000183105469,54.40999984741211,53.13999938964844,54.40999984741211,50.01638412475586,4155300
2015-01-15,54.36000061035156,54.66999816894531,53.43000030517578,53.84000015258789,49.49241256713867,4758300
2015-01-16,53.93000030517578,55.119998931884766,53.630001068115234,55.040000915527344,50.59551239013672,4376800
2015-01-20,55.22999954223633,55.7400016784668,54.70000076293945,55.599998474121094,51.11029815673828,4715300
2015-01-21,55.54999923706055,55.75,54.86000061035156,55.279998779296875,50.816131591796875,4586100
2015-01-22,55.349998474121094,56.20000076293945,55.04999923706055,56.18000030517578,51.64345169067383,4849800
2015-01-23,56.04999923706055,56.619998931884766,55.83000183105469,56.060001373291016,51.53314208984375,3501000
2015-01-26,56.16999816894531,56.25,55.66999816894531,56.099998474121094,51.569908142089844,4145400
2015-01-27,55.70000076293945,55.90999984741211,54.849998474121094,55.2599983215332,50.79774856567383,3269200
2015-01-28,55.38999938964844,55.720001220703125,54.29999923706055,54.43000030517578,50.03476333618164,4798700
2015-01-29,54.38999938964844,55.5,54.02000045776367,55.47999954223633,50.99996566772461,3545400
2015-01-30,55.0099983215332,55.310001373291016,54.040000915527344,54.130001068115234,49.75898742675781,3756400
2015-02-02,54.40999984741211,54.41999816894531,53.33000183105469,54.310001373291016,49.9244499206543,4581400
2015-02-03,54.720001220703125,55.220001220703125,54.06999969482422,55.099998474121094,50.650657653808594,5447100
2015-02-04,57.0,59.63999938964844,57.0,57.880001068115234,53.206172943115234,11625800
2015-02-05,57.90999984741211,58.209999084472656,56.529998779296875,57.63999938964844,52.98555374145508,5591400
2015-02-06,57.63999938964844,57.939998626708984,56.900001525878906,57.439998626708984,52.80171203613281,4125700
2015-02-09,57.189998626708984,57.900001525878906,56.900001525878906,57.45000076293945,52.8109016418457,4540400
2015-02-10,57.75,58.5,57.72999954223633,58.400001525878906,53.6842041015625,4742400
2015-02-11,58.5,59.09000015258789,58.43000030517578,58.88999938964844,54.13461685180664,3619200
2015-02-12,59.060001373291016,60.29999923706055,59.02000045776367,60.279998779296875,55.41238021850586,3859700
2015-02-13,60.45000076293945,60.5,59.61000061035156,60.22999954223633,55.366416931152344,4577900
2015-02-17,60.38999938964844,60.540000915527344,59.689998626708984,60.189998626708984,55.32964324951172,2900900
2015-02-18,60.0099983215332,61.119998931884766,59.91999816894531,61.09000015258789,56.15696716308594,3522100
2015-02-19,61.09000015258789,62.0099983215332,60.86000061035156,62.0,56.993492126464844,3695000
2015-02-20,62.06999969482422,63.08000183105469,61.380001068115234,63.04999923706055,57.95869827270508,5817800
2015-02-23,63.0,63.02000045776367,61.81999969482422,62.43000030517578,57.388771057128906,4550200
2015-02-24,62.119998931884766,62.560001373291016,61.810001373291016,62.45000076293945,57.40715408325195,2062300
2015-02-25,62.34000015258789,62.68000030517578,61.9900016784668,62.650001525878906,57.59099578857422,2299900
2015-02-26,62.66999816894531,63.099998474121094,62.2599983215332,62.790000915527344,57.719696044921875,2847400
2015-02-27,62.90999984741211,63.150001525878906,62.400001525878906,62.4900016784668,57.44392395019531,3565800
2015-03-02,62.560001373291016,63.189998626708984,62.459999084472656,62.91999816894531,57.83919143676758,2393500
2015-03-03,63.11000061035156,63.13999938964844,62.290000915527344,62.779998779296875,57.710506439208984,5561700
2015-03-04,62.650001525878906,62.77000045776367,61.47999954223633,62.060001373291016,57.04863739013672,4308300
2015-03-05,62.060001373291016,62.41999816894531,61.83000183105469,62.36000061035156,57.32440948486328,5565200
2015-03-06,62.029998779296875,62.45000076293945,61.43000030517578,61.61000061035156,56.634986877441406,2865500
2015-03-09,61.75,62.09000015258789,61.5099983215332,61.91999816894531,56.919944763183594,2830100
2015-03-10,61.130001068115234,61.29999923706055,60.470001220703125,60.650001525878906,55.752498626708984,2561000
2015-03-11,60.52000045776367,61.099998474121094,60.290000915527344,60.849998474121094,55.936344146728516,2785400
2015-03-12,61.0,61.77000045776367,60.93000030517578,61.650001525878906,56.6717529296875,2068100
2015-03-13,61.84000015258789,62.25,60.7599983215332,61.150001525878906,56.212120056152344,3418100
2015-03-16,61.650001525878906,62.38999938964844,61.650001525878906,62.029998779296875,57.021060943603516,3925300
2015-03-17,61.900001525878906,62.47999954223633,61.54999923706055,62.25,57.22329330444336,2512600
2015-03-18,62.209999084472656,64.27999877929688,61.9900016784668,63.790000915527344,58.638946533203125,3779900
2015-03-19,63.7400016784668,64.44999694824219,63.529998779296875,64.25,59.061798095703125,3438400
2015-03-20,64.62000274658203,64.69000244140625,63.81999969482422,64.05999755859375,58.88713073730469,5440100
2015-03-23,64.16000366210938,64.18000030517578,63.7400016784668,63.91999816894531,58.758445739746094,2022300
2015-03-24,63.72999954223633,63.900001525878906,62.95000076293945,62.970001220703125,57.88515853881836,3220600
2015-03-25,62.869998931884766,63.040000915527344,61.150001525878906,61.20000076293945,56.25808334350586,3749100
2015-03-26,60.599998474121094,63.040000915527344,60.5,62.529998779296875,57.480690002441406,5091500
2015-03-27,62.38999938964844,63.189998626708984,62.15999984741211,63.0,57.9127311706543,2767100
2015-03-30,63.2400016784668,63.939998626708984,62.9900016784668,63.34000015258789,58.225276947021484,2593700
2015-03-31,63.2400016784668,63.2400016784668,62.33000183105469,62.38999938964844,57.351985931396484,2707300
2015-04-01,62.45000076293945,62.5,61.5,61.97999954223633,56.97509002685547,3291700
2015-04-02,62.09000015258789,62.77000045776367,61.68000030517578,62.56999969482422,57.5174560546875,1916100
2015-04-06,62.13999938964844,62.90999984741211,62.0,62.41999816894531,57.37956619262695,3014400
2015-04-07,62.5,62.77000045776367,62.02000045776367,62.04999923706055,57.039451599121094,2167100
2015-04-08,62.189998626708984,62.91999816894531,61.91999816894531,62.540000915527344,57.489871978759766,2284000
2015-04-09,62.33000183105469,63.22999954223633,62.20000076293945,63.15999984741211,58.059818267822266,1715500
2015-04-10,63.20000076293945,63.220001220703125,62.70000076293945,62.79999923706055,57.728885650634766,2222500
2015-04-13,62.70000076293945,62.93000030517578,61.66999816894531,61.72999954223633,56.74529266357422,2440000
2015-04-14,61.810001373291016,62.63999938964844,61.400001525878906,62.619998931884766,57.563419342041016,3227600
2015-04-15,62.630001068115234,63.150001525878906,62.470001220703125,63.11000061035156,58.01386260986328,2320800
2015-04-16,62.630001068115234,62.93000030517578,62.209999084472656,62.45000076293945,57.40715408325195,2551400
2015-04-17,61.790000915527344,61.810001373291016,60.40999984741211,60.70000076293945,55.798465728759766,4349300
2015-04-20,60.9900016784668,61.470001220703125,60.79999923706055,61.13999938964844,56.20293045043945,3815600
2015-04-21,61.45000076293945,61.849998474121094,61.290000915527344,61.40999984741211,56.45113754272461,2714500
2015-04-22,61.34000015258789,61.400001525878906,60.7599983215332,61.209999084472656,56.26728439331055,2412400
2015-04-23,60.880001068115234,61.41999816894531,60.41999816894531,61.20000076293945,56.25808334350586,3356700
2015-04-24,60.65999984741211,60.65999984741211,59.650001525878906,59.72999954223633,54.90679168701172,4997400
2015-04-27,59.91999816894531,60.13999938964844,59.130001068115234,59.5099983215332,54.70456314086914,4896000
2015-04-28,59.47999954223633,60.5099983215332,59.279998779296875,60.33000183105469,55.458335876464844,4053500
2015-04-29,60.06999969482422,60.54999923706055,59.5,59.91999816894531,55.08144760131836,2452300
2015-04-30,59.68000030517578,59.900001525878906,58.380001068115234,58.540000915527344,53.812889099121094,3858500
2015-05-01,58.650001525878906,59.209999084472656,58.349998474121094,59.13999938964844,54.36442565917969,4953400
2015-05-04,63.61000061035156,65.55000305175781,62.72999954223633,62.779998779296875,57.710506439208984,11019600
2015-05-05,62.869998931884766,63.11000061035156,60.91999816894531,61.0,56.0742301940918,5559200
2015-05-06,61.279998779296875,61.540000915527344,59.959999084472656,60.619998931884766,55.724918365478516,4678700
2015-05-07,60.4900016784668,61.70000076293945,60.220001220703125,61.310001373291016,56.35919952392578,3419300
2015-05-08,61.93000030517578,63.189998626708984,61.90999984741211,63.09000015258789,57.99546813964844,4688300
2015-05-11,63.189998626708984,63.709999084472656,62.63999938964844,62.68000030517578,57.618568420410156,3133900
2015-05-12,62.38999938964844,62.65999984741211,61.66999816894531,62.130001068115234,57.11298751831055,2534900
2015-05-13,62.20000076293945,62.790000915527344,61.61000061035156,61.849998474121094,56.8556022644043,2470400
2015-05-14,62.189998626708984,63.91999816894531,62.02000045776367,63.81999969482422,58.66651153564453,3823100
2015-05-15,64.02999877929688,64.02999877929688,63.0099983215332,63.56999969482422,58.43670654296875,2566400
2015-05-18,63.22999954223633,64.98999786376953,63.22999954223633,64.73999786376953,59.51221466064453,3909500
2015-05-19,64.93000030517578,65.55000305175781,64.76000213623047,65.02999877929688,59.778812408447266,3238900
2015-05-20,65.04000091552734,65.58000183105469,64.6500015258789,65.0,59.751243591308594,2030700
2015-05-21,64.73999786376953,65.26000213623047,64.68000030517578,64.97000122070312,59.72366714477539,1964400
2015-05-22,64.69999694824219,65.2300033569336,64.69999694824219,64.80999755859375,59.576568603515625,2179400
2015-05-26,64.58999633789062,64.66000366210938,63.56999969482422,63.81999969482422,58.66651153564453,2174300
2015-05-27,63.91999816894531,64.75,63.61000061035156,64.68000030517578,59.45707702636719,1600800
