Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,64.08000183105469,65.0,63.04999923706055,63.970001220703125,62.19173812866211,529700
2015-01-05,63.81999969482422,63.97999954223633,62.709999084472656,63.13999938964844,61.38480758666992,885800
2015-01-06,63.04999923706055,63.7400016784668,62.81999969482422,62.91999816894531,61.17091751098633,754600
2015-01-07,63.02000045776367,63.349998474121094,62.7400016784668,62.959999084472656,61.20980453491211,632100
2015-01-08,63.189998626708984,63.93000030517578,63.189998626708984,63.59000015258789,61.82229232788086,890800
2015-01-09,63.31999969482422,63.61000061035156,62.79999923706055,63.09000015258789,61.33618927001953,561800
2015-01-12,63.33000183105469,63.66999816894531,62.599998474121094,62.970001220703125,61.21953201293945,472400
2015-01-13,63.400001525878906,64.08999633789062,63.02000045776367,63.43000030517578,61.666748046875,575300
2015-01-14,63.02000045776367,64.05999755859375,62.560001373291016,62.970001220703125,61.21953201293945,484000
2015-01-15,62.91999816894531,63.11000061035156,62.43000030517578,62.70000076293945,60.957027435302734,479700
2015-01-16,62.5,63.2400016784668,62.279998779296875,62.900001525878906,61.15147018432617,584600
2015-01-20,63.0,63.4900016784668,62.43000030517578,63.20000076293945,61.44314193725586,828900
2015-01-21,62.869998931884766,63.630001068115234,62.7400016784668,63.43000030517578,61.666748046875,540300
2015-01-22,63.540000915527344,64.44000244140625,63.38999938964844,64.26000213623047,62.47367858886719,1548500
2015-01-23,64.13999938964844,65.33999633789062,63.970001220703125,65.11000061035156,63.300045013427734,668300
2015-01-26,65.0,65.29000091552734,64.52999877929688,64.91000366210938,63.105613708496094,628900
2015-01-27,64.23999786376953,64.91000366210938,64.01000213623047,64.30000305175781,62.5125617980957,483400
2015-01-28,64.37999725341797,64.77999877929688,63.7400016784668,64.01000213623047,62.23061752319336,462600
2015-01-29,64.08000183105469,64.52999877929688,63.65999984741211,64.26000213623047,62.47367858886719,1009000
2015-01-30,64.05999755859375,64.72000122070312,63.619998931884766,64.3499984741211,62.5611686706543,800800
2015-02-02,64.41000366210938,64.87999725341797,63.790000915527344,64.87000274658203,63.06671905517578,831200
2015-02-03,64.93000030517578,65.73999786376953,64.93000030517578,65.73999786376953,63.91253662109375,775500
2015-02-04,65.63999938964844,66.19000244140625,65.37999725341797,65.75,63.9222526550293,563700
2015-02-05,66.0,66.87000274658203,65.75,66.7699966430664,64.91388702392578,652100
2015-02-06,66.88999938964844,67.0,65.66999816894531,65.95999908447266,64.12639617919922,671800
2015-02-09,65.77999877929688,66.30000305175781,65.36000061035156,65.97000122070312,64.13611602783203,417500
2015-02-10,66.0199966430664,66.91999816894531,65.55999755859375,66.08000183105469,64.24307250976562,427000
2015-02-11,66.06999969482422,66.56999969482422,65.55000305175781,66.45999908447266,64.61251068115234,343600
2015-02-12,66.69000244140625,67.68000030517578,66.41000366210938,67.44000244140625,65.56526947021484,844400
2015-02-13,67.75,68.05999755859375,67.44999694824219,67.9000015258789,66.01248931884766,485900
2015-02-17,67.69000244140625,67.98999786376953,67.36000061035156,67.55999755859375,65.68193054199219,561000
2015-02-18,67.55000305175781,67.81999969482422,67.16999816894531,67.69000244140625,65.80834197998047,374000
2015-02-19,67.4000015258789,67.91000366210938,67.2300033569336,67.51000213623047,65.63330841064453,665600
2015-02-20,67.77999877929688,67.97000122070312,67.08000183105469,67.80000305175781,65.91525268554688,644900
2015-02-23,67.88999938964844,68.0199966430664,67.36000061035156,67.80000305175781,65.91525268554688,1117600
2015-02-24,67.73999786376953,68.05000305175781,67.43000030517578,67.91000366210938,66.02220153808594,858200
2015-02-25,70.0,74.75,70.0,72.18000030517578,70.17350769042969,3931100
2015-02-26,71.25,72.75,71.08000183105469,72.2699966430664,70.26099395751953,1566500
2015-02-27,72.63999938964844,72.87999725341797,71.75,71.80999755859375,69.81378936767578,813200
2015-03-02,71.80999755859375,72.27999877929688,71.55000305175781,71.87000274658203,69.87211608886719,1095700
2015-03-03,71.87000274658203,72.11000061035156,71.33999633789062,71.5999984741211,69.60962677001953,655400
2015-03-04,71.16000366210938,71.45999908447266,70.5,70.69000244140625,68.72493743896484,710600
2015-03-05,71.08999633789062,71.19999694824219,70.52999877929688,71.08999633789062,69.11380004882812,749200
2015-03-06,71.0,71.26000213623047,70.12000274658203,70.66000366210938,68.69576263427734,712900
2015-03-09,70.86000061035156,71.63999938964844,70.55000305175781,71.36000061035156,69.3763198852539,1704800
2015-03-10,70.94999694824219,71.80000305175781,68.5,68.54000091552734,66.63467407226562,2014800
2015-03-11,69.2300033569336,71.4800033569336,69.04000091552734,69.77999877929688,67.84022521972656,1276800
2015-03-12,71.16000366210938,71.16999816894531,70.30999755859375,71.0,69.02630615234375,2015000
2015-03-13,70.9800033569336,71.30000305175781,70.44000244140625,71.2300033569336,69.24991607666016,779200
2015-03-16,71.55999755859375,71.97000122070312,71.30999755859375,71.63999938964844,69.64850616455078,631800
2015-03-17,71.48999786376953,71.7300033569336,71.22000122070312,71.70999908447266,69.7165756225586,770100
2015-03-18,71.62999725341797,71.91000366210938,71.02999877929688,71.75,69.75544738769531,663000
2015-03-19,71.69999694824219,71.97000122070312,71.31999969482422,71.55000305175781,69.56103515625,493000
2015-03-20,71.77999877929688,71.88999938964844,71.25,71.5,69.51240539550781,1376900
2015-03-23,71.5,71.6500015258789,71.0,71.11000061035156,69.13323974609375,966500
2015-03-24,71.19999694824219,71.33000183105469,70.45999908447266,70.63999938964844,68.67632293701172,1208300
2015-03-25,71.02999877929688,71.08000183105469,69.75,69.76000213623047,67.8207778930664,1035000
2015-03-26,69.81999969482422,70.4000015258789,69.5,69.83999633789062,67.89856719970703,979500
2015-03-27,69.8499984741211,70.69999694824219,69.6500015258789,70.4800033569336,68.5207748413086,762100
2015-03-30,70.36000061035156,71.38999938964844,70.36000061035156,71.16000366210938,69.18186950683594,715000
2015-03-31,71.04000091552734,71.7300033569336,70.75,71.4000015258789,69.4151840209961,847400
2015-04-01,71.41000366210938,71.8499984741211,71.0199966430664,71.52999877929688,69.54158020019531,1108200
2015-04-02,71.33000183105469,72.5,70.98999786376953,72.2699966430664,70.26099395751953,1059900
2015-04-06,71.43000030517578,72.81999969482422,71.41999816894531,72.05999755859375,70.05683135986328,1216700
2015-04-07,72.0,72.48999786376953,71.5999984741211,71.72000122070312,69.72630310058594,648800
2015-04-08,72.0,72.62999725341797,71.70999908447266,72.4000015258789,70.38739013671875,740700
2015-04-09,72.20999908447266,72.87999725341797,72.06999969482422,72.87000274658203,70.84432983398438,924800
2015-04-10,73.0,73.2300033569336,72.5999984741211,72.86000061035156,70.83460998535156,654700
2015-04-13,72.80000305175781,73.20999908447266,72.43000030517578,72.54000091552734,70.52349853515625,514400
2015-04-14,72.36000061035156,72.91000366210938,72.08000183105469,72.75,70.72764587402344,753900
2015-04-15,72.69000244140625,73.0,72.47000122070312,72.6500015258789,70.63044738769531,567300
