Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,64.08000183105469,65.0,63.04999923706055,63.970001220703125,62.191734313964844,529700
2015-01-05,63.81999969482422,63.97999954223633,62.709999084472656,63.13999938964844,61.38480758666992,885800
2015-01-06,63.04999923706055,63.7400016784668,62.81999969482422,62.91999816894531,61.17091751098633,754600
2015-01-07,63.02000045776367,63.349998474121094,62.7400016784668,62.959999084472656,61.209808349609375,632100
2015-01-08,63.189998626708984,63.93000030517578,63.189998626708984,63.59000015258789,61.822288513183594,890800
2015-01-09,63.31999969482422,63.61000061035156,62.79999923706055,63.09000015258789,61.3361930847168,561800
2015-01-12,63.33000183105469,63.66999816894531,62.599998474121094,62.970001220703125,61.21952819824219,472400
2015-01-13,63.400001525878906,64.08999633789062,63.02000045776367,63.43000030517578,61.6667366027832,575300
2015-01-14,63.02000045776367,64.05999755859375,62.560001373291016,62.970001220703125,61.21952819824219,484000
2015-01-15,62.91999816894531,63.11000061035156,62.43000030517578,62.70000076293945,60.95703887939453,479700
2015-01-16,62.5,63.2400016784668,62.279998779296875,62.900001525878906,61.151485443115234,584600
2015-01-20,63.0,63.4900016784668,62.43000030517578,63.20000076293945,61.44313049316406,828900
2015-01-21,62.869998931884766,63.630001068115234,62.7400016784668,63.43000030517578,61.6667366027832,540300
2015-01-22,63.540000915527344,64.44000244140625,63.38999938964844,64.26000213623047,62.473670959472656,1548500
2015-01-23,64.13999938964844,65.33999633789062,63.970001220703125,65.11000061035156,63.3000373840332,668300
2015-01-26,65.0,65.29000091552734,64.52999877929688,64.91000366210938,63.1056022644043,628900
2015-01-27,64.23999786376953,64.91000366210938,64.01000213623047,64.30000305175781,62.51255798339844,483400
2015-01-28,64.37999725341797,64.77999877929688,63.7400016784668,64.01000213623047,62.230613708496094,462600
2015-01-29,64.08000183105469,64.52999877929688,63.65999984741211,64.26000213623047,62.473670959472656,1009000
2015-01-30,64.05999755859375,64.72000122070312,63.619998931884766,64.3499984741211,62.561161041259766,800800
2015-02-02,64.41000366210938,64.87999725341797,63.790000915527344,64.87000274658203,63.06672286987305,831200
2015-02-03,64.93000030517578,65.73999786376953,64.93000030517578,65.73999786376953,63.91252899169922,775500
2015-02-04,65.63999938964844,66.19000244140625,65.37999725341797,65.75,63.92225646972656,563700
2015-02-05,66.0,66.87000274658203,65.75,66.7699966430664,64.91388702392578,652100
2015-02-06,66.88999938964844,67.0,65.66999816894531,65.95999908447266,64.12642669677734,671800
2015-02-09,65.77999877929688,66.30000305175781,65.36000061035156,65.97000122070312,64.13613891601562,417500
2015-02-10,66.0199966430664,66.91999816894531,65.55999755859375,66.08000183105469,64.24308013916016,427000
2015-02-11,66.06999969482422,66.56999969482422,65.55000305175781,66.45999908447266,64.61251068115234,343600
2015-02-12,66.69000244140625,67.68000030517578,66.41000366210938,67.44000244140625,65.56526947021484,844400
2015-02-13,67.75,68.05999755859375,67.44999694824219,67.9000015258789,66.0124740600586,485900
2015-02-17,67.69000244140625,67.98999786376953,67.36000061035156,67.55999755859375,65.68195343017578,561000
2015-02-18,67.55000305175781,67.81999969482422,67.16999816894531,67.69000244140625,65.80831909179688,374000
2015-02-19,67.4000015258789,67.91000366210938,67.2300033569336,67.51000213623047,65.63333129882812,665600
2015-02-20,67.77999877929688,67.97000122070312,67.08000183105469,67.80000305175781,65.91527557373047,644900
2015-02-23,67.88999938964844,68.0199966430664,67.36000061035156,67.80000305175781,65.91527557373047,1117600
2015-02-24,67.73999786376953,68.05000305175781,67.43000030517578,67.91000366210938,66.02220916748047,858200
2015-02-25,70.0,74.75,70.0,72.18000030517578,70.17350006103516,3931100
2015-02-26,71.25,72.75,71.08000183105469,72.2699966430664,70.26100158691406,1566500
2015-02-27,72.63999938964844,72.87999725341797,71.75,71.80999755859375,69.81378173828125,813200
2015-03-02,71.80999755859375,72.27999877929688,71.55000305175781,71.87000274658203,69.87213134765625,1095700
2015-03-03,71.87000274658203,72.11000061035156,71.33999633789062,71.5999984741211,69.60962677001953,655400
2015-03-04,71.16000366210938,71.45999908447266,70.5,70.69000244140625,68.72491455078125,710600
2015-03-05,71.08999633789062,71.19999694824219,70.52999877929688,71.08999633789062,69.11380004882812,749200
2015-03-06,71.0,71.26000213623047,70.12000274658203,70.66000366210938,68.69576263427734,712900
2015-03-09,70.86000061035156,71.63999938964844,70.55000305175781,71.36000061035156,69.37631225585938,1704800
2015-03-10,70.94999694824219,71.80000305175781,68.5,68.54000091552734,66.63470458984375,2014800
2015-03-11,69.2300033569336,71.4800033569336,69.04000091552734,69.77999877929688,67.8402328491211,1276800
2015-03-12,71.16000366210938,71.16999816894531,70.30999755859375,71.0,69.02632141113281,2015000
2015-03-13,70.9800033569336,71.30000305175781,70.44000244140625,71.2300033569336,69.24991607666016,779200
2015-03-16,71.55999755859375,71.97000122070312,71.30999755859375,71.63999938964844,69.64852905273438,631800
2015-03-17,71.48999786376953,71.7300033569336,71.22000122070312,71.70999908447266,69.71656036376953,770100
2015-03-18,71.62999725341797,71.91000366210938,71.02999877929688,71.75,69.7554702758789,663000
